interval_start_dt,interval_end_dt,system_load_mw,region_count,date,year,month,hour,day_of_week,dow_num,is_weekend,season,source,definition
2024-12-26T22:00:00,2024-12-26T23:00:00,70037.76,3,12/26/2024,2024,12,22,Thursday,3,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-26T23:00:00,2024-12-27T00:00:00,67389.72,3,12/26/2024,2024,12,23,Thursday,3,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T00:00:00,2024-12-27T01:00:00,64509.34,3,12/27/2024,2024,12,0,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T01:00:00,2024-12-27T02:00:00,62356.32,3,12/27/2024,2024,12,1,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T02:00:00,2024-12-27T03:00:00,61039.64,3,12/27/2024,2024,12,2,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T03:00:00,2024-12-27T04:00:00,60281.84,3,12/27/2024,2024,12,3,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T04:00:00,2024-12-27T05:00:00,60280.2,3,12/27/2024,2024,12,4,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T05:00:00,2024-12-27T06:00:00,61671.31,3,12/27/2024,2024,12,5,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T06:00:00,2024-12-27T07:00:00,64046.04,3,12/27/2024,2024,12,6,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T07:00:00,2024-12-27T08:00:00,67404.82,3,12/27/2024,2024,12,7,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T08:00:00,2024-12-27T09:00:00,69710.43,3,12/27/2024,2024,12,8,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T09:00:00,2024-12-27T10:00:00,71214.82,3,12/27/2024,2024,12,9,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T10:00:00,2024-12-27T11:00:00,72196.31,3,12/27/2024,2024,12,10,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T11:00:00,2024-12-27T12:00:00,72799.36,3,12/27/2024,2024,12,11,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T12:00:00,2024-12-27T13:00:00,72855.98,3,12/27/2024,2024,12,12,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T13:00:00,2024-12-27T14:00:00,72732.9,3,12/27/2024,2024,12,13,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T14:00:00,2024-12-27T15:00:00,72497.52,3,12/27/2024,2024,12,14,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T15:00:00,2024-12-27T16:00:00,72210.18,3,12/27/2024,2024,12,15,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T16:00:00,2024-12-27T17:00:00,72356.54,3,12/27/2024,2024,12,16,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T17:00:00,2024-12-27T18:00:00,73375.97,3,12/27/2024,2024,12,17,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T18:00:00,2024-12-27T19:00:00,73861.1,3,12/27/2024,2024,12,18,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T19:00:00,2024-12-27T20:00:00,73035.38,3,12/27/2024,2024,12,19,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T20:00:00,2024-12-27T21:00:00,71781.85,3,12/27/2024,2024,12,20,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T21:00:00,2024-12-27T22:00:00,70333.15,3,12/27/2024,2024,12,21,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T22:00:00,2024-12-27T23:00:00,68244.12,3,12/27/2024,2024,12,22,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-27T23:00:00,2024-12-28T00:00:00,65914.31,3,12/27/2024,2024,12,23,Friday,4,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T00:00:00,2024-12-28T01:00:00,63521.04,3,12/28/2024,2024,12,0,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T01:00:00,2024-12-28T02:00:00,61387.66,3,12/28/2024,2024,12,1,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T02:00:00,2024-12-28T03:00:00,60028.97,3,12/28/2024,2024,12,2,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T03:00:00,2024-12-28T04:00:00,59173.1,3,12/28/2024,2024,12,3,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T04:00:00,2024-12-28T05:00:00,58931.27,3,12/28/2024,2024,12,4,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T05:00:00,2024-12-28T06:00:00,59263.17,3,12/28/2024,2024,12,5,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T06:00:00,2024-12-28T07:00:00,60405.19,3,12/28/2024,2024,12,6,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T07:00:00,2024-12-28T08:00:00,62275.56,3,12/28/2024,2024,12,7,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T08:00:00,2024-12-28T09:00:00,63949.56,3,12/28/2024,2024,12,8,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T09:00:00,2024-12-28T10:00:00,65564.9,3,12/28/2024,2024,12,9,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T10:00:00,2024-12-28T11:00:00,66879.86,3,12/28/2024,2024,12,10,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T11:00:00,2024-12-28T12:00:00,67421.15,3,12/28/2024,2024,12,11,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T12:00:00,2024-12-28T13:00:00,67171.12,3,12/28/2024,2024,12,12,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T13:00:00,2024-12-28T14:00:00,66639.89,3,12/28/2024,2024,12,13,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T14:00:00,2024-12-28T15:00:00,66114.5,3,12/28/2024,2024,12,14,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T15:00:00,2024-12-28T16:00:00,65807.63,3,12/28/2024,2024,12,15,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T16:00:00,2024-12-28T17:00:00,66505.2,3,12/28/2024,2024,12,16,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T17:00:00,2024-12-28T18:00:00,68627.77,3,12/28/2024,2024,12,17,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T18:00:00,2024-12-28T19:00:00,70402.16,3,12/28/2024,2024,12,18,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T19:00:00,2024-12-28T20:00:00,69702.33,3,12/28/2024,2024,12,19,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T20:00:00,2024-12-28T21:00:00,68653.49,3,12/28/2024,2024,12,20,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T21:00:00,2024-12-28T22:00:00,67293.68,3,12/28/2024,2024,12,21,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T22:00:00,2024-12-28T23:00:00,65501.63,3,12/28/2024,2024,12,22,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-28T23:00:00,2024-12-29T00:00:00,63202.99,3,12/28/2024,2024,12,23,Saturday,5,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T00:00:00,2024-12-29T01:00:00,60739.65,3,12/29/2024,2024,12,0,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T01:00:00,2024-12-29T02:00:00,59276.25,3,12/29/2024,2024,12,1,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T02:00:00,2024-12-29T03:00:00,58176.45,3,12/29/2024,2024,12,2,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T03:00:00,2024-12-29T04:00:00,57538.25,3,12/29/2024,2024,12,3,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T04:00:00,2024-12-29T05:00:00,57508.02,3,12/29/2024,2024,12,4,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T05:00:00,2024-12-29T06:00:00,57892.27,3,12/29/2024,2024,12,5,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T06:00:00,2024-12-29T07:00:00,59076.36,3,12/29/2024,2024,12,6,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T07:00:00,2024-12-29T08:00:00,60738.18,3,12/29/2024,2024,12,7,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T08:00:00,2024-12-29T09:00:00,62675.3,3,12/29/2024,2024,12,8,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T09:00:00,2024-12-29T10:00:00,64458.31,3,12/29/2024,2024,12,9,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T10:00:00,2024-12-29T11:00:00,65980.47,3,12/29/2024,2024,12,10,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T11:00:00,2024-12-29T12:00:00,66643.51,3,12/29/2024,2024,12,11,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T12:00:00,2024-12-29T13:00:00,66991.83,3,12/29/2024,2024,12,12,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T13:00:00,2024-12-29T14:00:00,67356.52,3,12/29/2024,2024,12,13,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T14:00:00,2024-12-29T15:00:00,67268.1,3,12/29/2024,2024,12,14,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T15:00:00,2024-12-29T16:00:00,67285.07,3,12/29/2024,2024,12,15,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T16:00:00,2024-12-29T17:00:00,68297.52,3,12/29/2024,2024,12,16,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T17:00:00,2024-12-29T18:00:00,70198.16,3,12/29/2024,2024,12,17,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T18:00:00,2024-12-29T19:00:00,72267.01,3,12/29/2024,2024,12,18,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T19:00:00,2024-12-29T20:00:00,71961.93,3,12/29/2024,2024,12,19,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T20:00:00,2024-12-29T21:00:00,71332.69,3,12/29/2024,2024,12,20,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T21:00:00,2024-12-29T22:00:00,69941.91,3,12/29/2024,2024,12,21,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T22:00:00,2024-12-29T23:00:00,68136.29,3,12/29/2024,2024,12,22,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-29T23:00:00,2024-12-30T00:00:00,65740.36,3,12/29/2024,2024,12,23,Sunday,6,TRUE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T00:00:00,2024-12-30T01:00:00,63796.37,3,12/30/2024,2024,12,0,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T01:00:00,2024-12-30T02:00:00,62178.03,3,12/30/2024,2024,12,1,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T02:00:00,2024-12-30T03:00:00,61485.98,3,12/30/2024,2024,12,2,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T03:00:00,2024-12-30T04:00:00,60997.1,3,12/30/2024,2024,12,3,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T04:00:00,2024-12-30T05:00:00,61373.46,3,12/30/2024,2024,12,4,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T05:00:00,2024-12-30T06:00:00,62911.7,3,12/30/2024,2024,12,5,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T06:00:00,2024-12-30T07:00:00,66077.31,3,12/30/2024,2024,12,6,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T07:00:00,2024-12-30T08:00:00,69905.29,3,12/30/2024,2024,12,7,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T08:00:00,2024-12-30T09:00:00,72632.75,3,12/30/2024,2024,12,8,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T09:00:00,2024-12-30T10:00:00,73577.87,3,12/30/2024,2024,12,9,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T10:00:00,2024-12-30T11:00:00,73781.46,3,12/30/2024,2024,12,10,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T11:00:00,2024-12-30T12:00:00,73474.62,3,12/30/2024,2024,12,11,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T12:00:00,2024-12-30T13:00:00,72932.12,3,12/30/2024,2024,12,12,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T13:00:00,2024-12-30T14:00:00,72406.16,3,12/30/2024,2024,12,13,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T14:00:00,2024-12-30T15:00:00,71861.9,3,12/30/2024,2024,12,14,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T15:00:00,2024-12-30T16:00:00,71604.17,3,12/30/2024,2024,12,15,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T16:00:00,2024-12-30T17:00:00,72084.62,3,12/30/2024,2024,12,16,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T17:00:00,2024-12-30T18:00:00,73988.53,3,12/30/2024,2024,12,17,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T18:00:00,2024-12-30T19:00:00,75727.22,3,12/30/2024,2024,12,18,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T19:00:00,2024-12-30T20:00:00,75600.03,3,12/30/2024,2024,12,19,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T20:00:00,2024-12-30T21:00:00,74575.65,3,12/30/2024,2024,12,20,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T21:00:00,2024-12-30T22:00:00,73099.59,3,12/30/2024,2024,12,21,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T22:00:00,2024-12-30T23:00:00,70763.12,3,12/30/2024,2024,12,22,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-30T23:00:00,2024-12-31T00:00:00,68209.45,3,12/30/2024,2024,12,23,Monday,0,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T00:00:00,2024-12-31T01:00:00,65679.25,3,12/31/2024,2024,12,0,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T01:00:00,2024-12-31T02:00:00,63617.8,3,12/31/2024,2024,12,1,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T02:00:00,2024-12-31T03:00:00,62378.21,3,12/31/2024,2024,12,2,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T03:00:00,2024-12-31T04:00:00,61917.11,3,12/31/2024,2024,12,3,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T04:00:00,2024-12-31T05:00:00,61989.06,3,12/31/2024,2024,12,4,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T05:00:00,2024-12-31T06:00:00,63255.09,3,12/31/2024,2024,12,5,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T06:00:00,2024-12-31T07:00:00,65459,3,12/31/2024,2024,12,6,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T07:00:00,2024-12-31T08:00:00,68511.09,3,12/31/2024,2024,12,7,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T08:00:00,2024-12-31T09:00:00,70692.65,3,12/31/2024,2024,12,8,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T09:00:00,2024-12-31T10:00:00,72227.8,3,12/31/2024,2024,12,9,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T10:00:00,2024-12-31T11:00:00,73355.8,3,12/31/2024,2024,12,10,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T11:00:00,2024-12-31T12:00:00,74450.99,3,12/31/2024,2024,12,11,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T12:00:00,2024-12-31T13:00:00,74919.79,3,12/31/2024,2024,12,12,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T13:00:00,2024-12-31T14:00:00,74965.7,3,12/31/2024,2024,12,13,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T14:00:00,2024-12-31T15:00:00,75088.44,3,12/31/2024,2024,12,14,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T15:00:00,2024-12-31T16:00:00,74851.4,3,12/31/2024,2024,12,15,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T16:00:00,2024-12-31T17:00:00,75326.71,3,12/31/2024,2024,12,16,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T17:00:00,2024-12-31T18:00:00,76604.5,3,12/31/2024,2024,12,17,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T18:00:00,2024-12-31T19:00:00,77372.33,3,12/31/2024,2024,12,18,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T19:00:00,2024-12-31T20:00:00,76370.42,3,12/31/2024,2024,12,19,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T20:00:00,2024-12-31T21:00:00,74452.13,3,12/31/2024,2024,12,20,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T21:00:00,2024-12-31T22:00:00,72547.91,3,12/31/2024,2024,12,21,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T22:00:00,2024-12-31T23:00:00,70852.07,3,12/31/2024,2024,12,22,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2024-12-31T23:00:00,2025-01-01T00:00:00,69136.62,3,12/31/2024,2024,12,23,Tuesday,1,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T00:00:00,2025-01-01T01:00:00,68224.9,3,1/1/2025,2025,1,0,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T01:00:00,2025-01-01T02:00:00,67131.7,3,1/1/2025,2025,1,1,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T02:00:00,2025-01-01T03:00:00,66363.8,3,1/1/2025,2025,1,2,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T03:00:00,2025-01-01T04:00:00,65792.6,3,1/1/2025,2025,1,3,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T04:00:00,2025-01-01T05:00:00,65805.9,3,1/1/2025,2025,1,4,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T05:00:00,2025-01-01T06:00:00,66725,3,1/1/2025,2025,1,5,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T06:00:00,2025-01-01T07:00:00,67816,3,1/1/2025,2025,1,6,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T07:00:00,2025-01-01T08:00:00,69358.2,3,1/1/2025,2025,1,7,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T08:00:00,2025-01-01T09:00:00,70790.3,3,1/1/2025,2025,1,8,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T09:00:00,2025-01-01T10:00:00,71850.5,3,1/1/2025,2025,1,9,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T10:00:00,2025-01-01T11:00:00,72792.2,3,1/1/2025,2025,1,10,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T11:00:00,2025-01-01T12:00:00,73527.7,3,1/1/2025,2025,1,11,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T12:00:00,2025-01-01T13:00:00,73539.4,3,1/1/2025,2025,1,12,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
2025-01-01T13:00:00,2025-01-01T14:00:00,72990,3,1/1/2025,2025,1,13,Wednesday,2,FALSE,Winter,MISO_LGI_Actual_Load,"System load = sum of region loads (Central, North, South) for each hour."
